Á¦¸ñ,È¸Â÷,ÀÛ°¡,º°Á¡,µî·ÏÀÏ,´ñ±Û,ÁÁ¾Æ¿ä,½È¾î¿ä,³¯Â¥,ÃÑ ´ñ±Û¼ö
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,´ñ º¸°í 16ÄÆ ´Ù½Ã º¸°í ¿Â »ç¶÷ ??,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¹ÎÇõÀÌ Ã¼°í~,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,³ª»Û Çö¿ì......,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¾î???..?? Çö¿ì¾ß... ?,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,º¹º¹³º,0,1,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,16ÄÆÂë¿¡ º¸¶ó?? Ä£±¸ ¸öÀÌ ¾ø´Âµ¥¿ä ....?,901,10,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¾ß..¾áµ¥·¹?!?! ±Ùµ¥ ³­ ¾áµ¥·¹ Çö¿ìµµ ÁÁ¾Æ,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,±Ùµ¥ ³Ê¹« ±ÞÀü°³·Î °¡´Â°Å º¸¸é º¸¶ó ±«·ÓÈ÷´Â ³ðµé ¶³±¼¶ó°í ÀÏºÎ·Î Àú·¯´Â °É ¼öµµ ÀÖÁö ¾Ê³ª.....??,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,³Ê°¡ ¹«½¼ »ê½Åµµ ¾Æ´Ï°í?? ³ª¸¸ ÇÒ ¼ö ÀÖ³Ä ÀÌ±âÀûÀÌ¾ß,2,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¾Æ´Ï ¹ÌÄ£ ¼¼»ó¿¡Çö¿ì¾ß ±×·±Ä³¿´¾î? °³¼Ò¸§ÀÌ³× 180µµ ´Þ¶óÁ®¹ö¸®³×,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿Í ¿À·£¸¸ÀÌ´Ù,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,³Ê¹« ±ÞÀü°³ ¾Æ´Ï³Ä ÀÌ·¸°Ô °©ÀÚ±â Ä³¸¯ÅÍ°¡ °£´Ù°í....????,4,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¤·¤±¤·...........,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¹Ú½ÂÁÖ À÷ Æ¾Æ® »öÀÌ¶û ¾ó±¼ÀÌ¶û ¾È¾î¿ï¸²,3,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,????? °©ÀÚ±â...???????????? ±ÞÀü°³ ¿ÀÁö³×,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Çö¿ì¾ß º¹º¹³º,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,³ª»Û½ÃÅ°...¤Ñ¤Ñ,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿Í Çö¿ì °Ì³ª ³ª»Ú´Ù º¹¼öÇÒ·Á°í ½ÂÁÖ¶û Çö¿ì µÑ´Ù ÃßÇÏ´Ù,2,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,ÀÌ¹øÈ­·Î È®½ÇÇØÁ³³×..¤» Àúµµ ¹ÎÇõÆÄ ÇÏ°Ú½À´Ï´Ù.,3,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,º¹º¹³º..,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Çö¿ð •¹à˜¾±â¾ß,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,ÀÏ´Ü ¹Ú½ÂÁÖ´Â ´çÇØ¾ß ÇÏ´Âµ¥ ¿Ö »çÀÌ´Ù°¡ ¾Æ´Ñ °Õ°¡,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¹ÎÇõÀÌ°¡ Â¯?,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,ÀÌÃ÷¸¶ÀÎÀÌ³Ä,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¾Æ´Ï ¹Ú½ÂÁÖ È­Àå ¿ÖÀú·¡ º¼Àº ¿ÏÀü ¿úÅæ ºí·¯¼ÅÀÎµ¥ ÀÔ¼úÀº Á¸³ª ÄðÅæ;;,2,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º º¹º¹³º  º¹º¹³ºº¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º  º¹º¹³º,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¾î¶²...º¹¼ö¿ë?,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿¹Àü¿¡ Çì¾îÁø°Í¶«¿¡ º¹¼öÇÏ³Ä..À¯Ä¡ÇÏ´Ù Çö¿ì°¡..,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,³Ê¾î¾î¾î´Â ÁøÂ¥ ³ª»¦´Ù,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¤¤..³ª ¼Ò¸§ µ¸¾Ò¾î¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»¤»,2,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,OOO!!! ÁøÂ¥ ÀÎ¼º ¾²·ñ±â³×?!!¿ÏÀü ¼øÁøÇÑÃ´!! ³ª¶û °ü·Ãµµ ¾ø´Âµ¥ °³ Â¯³ª!!!¾Æ¾¯...,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿Í..¼Ò¸§µ¸´Â ¤µ¤¢¿´³×¤§¤§,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¾î À±°ûÀÎµ¥ ÀÇ½ÄÀÇ Èå¸§´ë·Î¾²´Ï À±°¢ÀÌ¶ó µÅÀÖ³×¿¡ÀÌ¸ô¶ó,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¤¤(¤·¤±¤·)¤¡ »ó»óµµ ¸øÇÑ Á¤Ã¼,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,º£´ñº¸°í Àúµµ ÀÛ°¡´ÔÀÌ µ¶ÀÚ´Ôµé »ç¶ûÇØ¿ä . Ã£¾Ò¾î¿ä ¤Ð¤Ð Àúµµ ¼Ý¶ûÇÕ´Ï´Ù ¢½,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿Í¿õ,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¶ÊÇÏÀÌ³× ¤»,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¾îÂ¾Áö.. ¸¸È­Çü ÂøÇÏ±â¸¸ÇÑ ³²ÁÖÀÎ°øÀÌ¶óÇØµµ Â÷ÀÎ ¿©ÀÚ¾ÖÇÑÅ× °è¼Ó »ì°©°Ô ±¸´Â °Ô ¾î»öÇÏ±ä Çß¾î. ¼øÁ¤¸¸È­ Å¬¸®¼Îµµ¾Æ´Ï°í.. Çö½ÇÀûÀÌ°í ½ºÅä¸®°¡ ½½½½ À±°¢À» µå·¯³»´Â °Í °°¾Æ º¸±âÁÁ´Ù.,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿õ ³Ê¿©¾ß¸¸ÇØ ´Ï°¡ ÀçÈ°¿ëµµ ¾ÈµÇ´Â ¾²·¹±â´Ï±î ³ª´Â µÇ·Á º¹¼ö ÇÒ²«µ¥? ´Ï°¡ º¹¼öÇÏ·Á°í Ä®À»°¥°í ÀÌ¸¦ °¥¾ÆºÃÀÚ ³Ê´Â ¾²·¹±âÁö¸ð ¤» ¤Ì¤Ì,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¹ÝÀü,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¼Ò¸§,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,???: ÀÌ´ÙÁ¤À» Á×ÀÏ¼ö ÀÖ´Â°Ç ³ª»ÓÀÌ¾ß,3,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,º¹¼ö´Â ÇÐ¿ø¿¡¼­¸¸³­´Ù´õ´Ï,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,?????? ³­ º¸¶óÇÑÅ× ÇÇÇØ ¾È°¡°Ô º¸¶ó ÀÌ¸§ ÀÔ¿¡ ¿À¸£³»¸®Áö ¾Êµµ·Ï ÇÒ·Á°í ±×·±ÁÙ¾Ë¾Ò´Âµ¥ ????? °³´çÈ²½º·´³× ???,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿ø·¡´Â Çö¿ìÆÄ¿´Áö¸¸ Àú¹øÈ­¶û ÀÌ¹øÈ­º¸°í ¹ÎÇõÆÄ·Î °¥¾ÆÅ¸°Ú½À´Ï´Ù,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,º¸¶ó µµ¿ÍÁÖ·Á°í ±×·±Àý ¾Ë¾Ò´Âµ¥ Çì¾îÁø°Å ¶«¿¡ º¹¼ö ÇÏ·Á°í ÇÏ´Ù´Ï ½Ç¸ÁÀÌ¾ß Çö¿ì¾ß..¤Ð º¸¶ó Çö¿ì ÀÀ¿øÇÏ°í ÀÖ¾ú´Âµ©¤Ð,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Çö¿ì¾ß ÁøÂ¥ ÂîÁúÇÏ´Ù .. ³Î ¹ÏÀº ³»°¡ ¸Û¹¶ÀÌ ¶º²Ù¸Û°°Àº ¤¾¤Ç¤©¤Ç»õ±â¿³´Ù,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Àü°³³ª ¿¬ÃâÀÌ³ª ¼ÒÀç°¡ ¾î¸¶¹«½ÃÇÏ³×,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,µ¶ÀÚ´Ôµé »ç¶ûÇØ¿ä ¶ó°í ½áÁ®ÀÖ´Â ºÎºÐÀº ¹ÎÇõÀÌ°¡ º¸¶óÇÑÅ× ¸»ÇÏ±â Á÷Àü ±× º¸¶ó Ä£±¸°¡ ·Î¸Ç½º¼Ò¼³ 10³â ¾îÂ¼±¸ÀúÂ¼±¸ ÇÏ¸é¼­ º® Àâ°íÀÖ´Âµ¥ ±× º®¿¡ ½áÁ®ÀÖ½À´Ï´ç :) !,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,³­ ¹Ï¾ú´Âµ¥ ¤»¤»¤»¹è½Å´çÇÔ ÁøÂ¥ º¹¼öÇÏ´Â°Å¸é ÁøÂ¥ ÂîÁúÇÏ´Ù,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,????,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿Í..... µåµð¾î º»¸ð½À ³ªÅ¸³»´Â°Ç°¡¿ä?? ³­ ±×·¡µµ ¹Ï¾ú´Âµ¥...,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Çö¿ì¾ß ³Í ³²ÁÖ ¹ÚÅ» µÇ¾ú±¸³ª...^^,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,°©.½º.¸·°©ÀÚ±â ½ºÅä¸® °³¸·Àå,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,º¸¶ó:ÃÑ¸ÂÀº°Í Ã³·³~ Á¤¸»~! °¡½¿ÀÌ ³Ê¹« ¾ÆÆÄ~! ¤Ð¤Ð,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,µÑÀÌ µµ´ëÃ¼ ¾î¶»°Ô Çì¾îÁ³±æ·¡...Á¦¹ß °ú°Å Á» ¾Ë·ÁÁÖ¼¼¿ä ÀÛ°¡´Ô¤Ð,2,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,º¹º¹³º,0,1,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,"Çö¿ì¿Í º¸¶ó µÎ »ç¶÷, °ú°Å¿¡ ¹«½¼ ÀÏÀÌ ÀÖ¾ú´ø °Å¶÷? ",1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Çæ!!???!?!!?!???????!!!!ÇÏÇö¿ì ’o¹Ì!?!!!!¿ì¸®º¸¶ó¸¦ ±«·ÓÈ÷´Ù´Ö!!!!!!!!!!³ª»Ó‡œ!!,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¾Æ´Ï µµ´ëÃ¼ ¿Ö º¸¶ó ½È¾îÇÏ´Â°Å¾ß ¤Ð¤Ð¤Ð,1,1,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,"Áß°£Âë¿¡ º¸¶óÄ£±¸°¡ º¸°íÀÖÀ»¶§ º®¿¡ ÀÖ½À´Ï´ç ""¢½^",0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,?,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,µ¶ÀÚ´Ô »ç¶ûÇØ¿ä°¡ ¾îµ÷¾î¿ä?,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¹¹Áö ½ÎÀÌÄÜ°¡,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¹ÎÇõÀÌ ÆÄ´Â ÁÁ¾Æ¿ä¸¸,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,ÀÛ°¡´Ô °¡¼ö ÇÏÇö¿ì ½È¾îÇÔ??,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,*ÀÎ¼º³í¶õ ¹àÇôÁ®* ¿À´Ã Çö¿ìÀÇ ÀÎ¼ºÀÌ º¸µµµÇ¾ú½À´Ï´Ù¸¹ÀººÐµéÀÌ ¹ÎÇõÆÄ·Î °¡°íÀÖÀ¸¸ç..,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Çö¿ì¾ß ³Ê°¡ ±«·ÓÈ÷¸é ¹ÎÇõÀÌ°¡ µµ¿ÍÁÙ²¬?¤»¤µ¤»¤µ,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¾Æ´Ï º£´ñ ¸»´ë·Î ¿©±â ÀüºÎ Àç¼ö»ýµé ¾Æ´Ô...? ºÎ¸ð°¡ µî°ñ ÈÖ¾î°¡¸é¼­ ÇÇ °°Àº µ·À» ½ñ¾ÆºÎ¾îÁá´Âµ¥ ´©±¸¶û ¿¬¾ÖÇÏ´Â °Ç ÁøÂ¥ ¾Æ´Ñ °Í °°´Ù ÇÒ°Å¸é ´ëÇÐ ÇÕ°ÝÇÏ°í ÇØ Á¦¹ß¤»¤» ÀÛ°¡´Ô ¹è°æ ¼³Á¤ Àß¸øÇÏ½Åµí,2,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,ÀÛ°¡´Ô È­ÀÌÆÃÀÌ¿ä Àúµµ ¼Ý¶ûÇØ¿ä¿À¾î¾î,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,ÃßÇÏ´Ù Çö¿ì¾ß,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,°³°¡Æ°³Ê¾ö,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿Ö ³ª´Â ³Ê¸¦ ¸¸³ª¼­ ~  ¾Æ´Ô? ¾Æ´Ô ¸»±¸...  .((ÂÞ±Û,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Çæ...Çö¿ì¾ß!³Ê ÀÌ·±¾ê¿´´Ï...³­ ¹ÎÇõÆÄ·Î °¡Áî¾Ñ!,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,°¥¼ö·Ï ½ºÅä¸® ¶óÀÎ Èå·¯Áö°í ¸»µµ ¾ÈµÅÁö´Âµ¥.. ³ª¸¸ ±×·±°¡?,2,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿Í Çö¿ì..,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,ÄÚ¿ÍÀÌ³×,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,we all lie~,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,º¹¼öÇÏ´Â°Å ¸Â³ªº¸³×¿ä..,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿Ó?!!!!!,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,!!!!!!!!!,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿Í ÁøÂ¥ ±×·¸°í ±×·± ÀÌÀ¯¶ó¸é ¿Ö ½æ³×ÀÏ¿¡ Àú·¸°Ô ´ÙÁ¤ÇÏ°Ô ³ª¿À´Â°Çµ¥...,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¤·¤¤¤»¤»¤»¤»¤»¤»¤»¤»º¸¶ó¸¦ ±«·ÓÈ÷´Â°Å ÀÚÃ¼°¡ Àß¸øµÈ°Å¾ß¤»¤»¤»¤»,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¤¨...¶¨¶ìÇØ...,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿ö¿õ¡¤¡¤¿À¿À ÀÌ°Ç ¹º°¡¿ä ¹ÝÀü¿¡ ¹ÝÀü.... ,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,ÇÏÇö¿ì ¹º°¡ °ÔÀÌ°°¾Æ ±×Àü¿¡ ±× ¸Ó¸®±ä»ç¶÷ º¼¶§ºÐÀ§±âÀÌ»óÇÏ°í ±×°Å ¶§¹®¿¡ º¸¶ó¶û Çì¾îÁö°Å³ª ¾Ç°¨Á¤ÀÌ»ý±äµíÇÑ°Ç ³ª»ÓÀÎ°¡?,0,2,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Çö¿ì ¾à°£ ¾áµ¥·¹ ´À³¦³ª±âµµ...?,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,º¸¶ó °Çµå·È´Ù°¡ ³Ê°¡ ¸ÕÀú µÚÁúÁÙ¾Ë¾Æ ,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,³ÊÀÇ ±× °¥»ö ¸Ó¸®¸¦ ÇÑ¼ø°£¿¡ »¡°£ ¸Ó¸®·Î ¹Ù²ãÁÖ´Â ¼ö°¡ ÀÖ¾î ^^,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,???????????¹¹Áö?,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿Í Àú»õ³¢ ¹ÌÃÆÁö ´Ï°¡ ¹ºµ¥ ±«·ÓÇô ´Ïµµ ±«·ÓÈ÷Áö ¸»ÇÏ°í¾î¼­ ÂøÇÑÃ´ ´«À» ¹ÝÀ¸·Î Á¢°í ½½±Ý½½±Ý Äã¾¾,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,ÁøÂ¥ º¹¼öÇÒ·Á°í ±×·¯³ªº¸³× .. ¤¹¤¹ ÃßÇÏ´Ù Çö¿ì¾ß,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,½Ã¹Ý³â¾Æ,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,ÇÏ Àú°Å ÁøÂ¥ ¤±¤º³×;;;,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,ÀÚ±î´Ô ³î¶ó¼Ë³ª¿ä? ¤»¤»¤»,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,º¹¼Ò¼ö,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Áß°£¿¡  º¸¶óÄ£±¸  ¸ñ¹Ø¿¡°¡  Â©·ÁÀÖ¾î¿ë,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Çö¿ì ¿Ö ±×·¡? ¹«¼­¿ö.¤Ð¤Ð 1È¸¶§ÀÇ ´ÙÁ¤ÇÑ Çö¿ì´Â ¾îµð°¬¾î?? ¹ÎÇõÀÌ°¡ ÁÁ¾Æ.,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,º¹¼öÇÏ·Á´Â°Å±¸³ª Çö¿ì¾ß ±×·¡µµ ³Î ¸¶Áö¸·¿ì·Î ¹Ï´Â´Ù,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Çö¿ì¾ß ³Ê ±×·¯¸é µ¶ÀÚµéÇÑÅ× È¥³­´Ù...!!!!,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Àü³²Ä£ÀÇ À¯È¤,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Ç±¤»,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Çö¿ì¾ß ¿ì¸®¹Ý Çö¿ìÃ³·³ Âü Àç¼ö¤¡¤¿ ¾ø±¸³ª,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¿Ö °¥¼ö·Ï Àç¹Õ¾îÁö´Âµ¥......?,1,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,Çæ... Çö¿ì¾ß...,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¾Æ ÃßÇØ ´« »óÇØ,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,³ß?,0,0,20190317,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¸¶Áö¸·¿¡ ¼Ò¸§....¹¹¾ß Àú ½ÎÀÌÄÚ °°Àº³ðÀº,0,0,20190316,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¹ÎÇõ ³²ÁÖ ´çÃ·ÀÌ¿ä; ½æ³×ÀÏ ¹Ù²Ù°í°¡ÁÒ,0,0,20190316,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¹«¾ß Àú ½ÎÀÌÄÚÆÐ½º´Â,0,0,20190316,922
8¿ùÀÇ ´«º¸¶ó,20È­,±è¸®¾Æ,9.71,20190316,¼¼»ó¿¡;;;,0,0,20190316,922
